samp1,samp2,num_sites_where_both_havedata,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom_ref,N_hom_hom_alt,pairwise_pi,pairwise_geno
2014KdML0105,2015PhoMH20,1106,24,40,128,913,1,121.3333333,148
2014KdML0105,2015NkNML1402,1445,36,44,37,1328,0,70.66666667,59
2014KdML0105,2012HBLo01,1450,18,58,91,1276,7,101.6666667,120
2014KdML0105,2012HBLo02,1470,23,78,94,1266,9,117,133
2014KdML0105,2015NkNHi2403,1475,23,60,44,1348,0,74.66666667,74
2014KdML0105,2015KobHi14,1300,32,51,143,1073,1,142.1666667,168.5
2014KdML0105,2015KdHi0905,1484,48,47,12,1368,9,63.5,35.5
2014KdML0105,2014NkNMH1401,1314,34,39,44,1190,7,71.5,63.5
2014KdML0105,2014NkNHi1205,1503,40,54,44,1364,1,83,71
2014KdML0105,2015SSHi13,1434,33,68,147,1186,0,154,181
2015APKHi23,2012HBMd02,878,25,36,118,678,21,113.3333333,136
2015APKHi23,2015SPMd03,946,26,41,96,726,57,101.8333333,116.5
2015APKHi23,2015SPLo15,966,25,50,85,750,56,98.33333333,110
2015APKHi23,2015SPHi17,982,27,32,90,773,60,94,106
2015APKHi23,2015SPHi04,965,23,38,89,755,60,93.66666667,108
2015APKHi23,2015SPMd23,948,24,47,92,728,57,100.8333333,115.5
2015APKHi23,2015SPLo16,973,24,44,85,763,57,94.66666667,107
2015APKHi23,2012HBLo01,854,15,26,108,687,18,95,121
2015APKHi23,2015SSML06,1187,33,80,105,914,55,132,145
2015APKHi23,2012HBLo02,858,14,53,105,668,18,105.8333333,131.5
2015APKHi23,2015SSHi13,929,18,33,76,754,48,79.16666667,92.5
2015APKHi23,2015SSLo02,958,19,50,72,766,51,85.66666667,97
2015APKHi23,2015SSMH22,1106,27,49,92,882,56,103.8333333,116.5
2015APKHi23,2012HBMd01,869,25,40,114,671,19,112.6666667,134
2015APKHi23,2015SSLo09,958,20,36,74,777,51,80.66666667,92
2015APKHi23,2015SSHi19,936,21,37,87,737,54,90.5,105.5
2015NkNHi0904,2015NkNMH1801b,1498,29,52,9,1377,31,51.33333333,35
2015NkNHi0904,2015NkSHi2201b,1323,26,49,10,1229,9,48.5,34.5
2015NkNHi0904,2015NkSLo4001,1332,19,44,46,1223,0,65.33333333,68
2015NkNHi0904,2015NkSHi0705c,1315,27,37,8,1221,22,41.83333333,26.5
2015NkNHi0904,2015SPHi04,1443,34,45,164,1194,6,154.5,186.5
2015NkNHi0904,2015NkNML0902b,1424,19,39,11,1328,27,39.5,30.5
2015NkNHi0904,2015SPLo16,1490,29,76,171,1207,7,171.3333333,209
2015NkNHi0904,2015SPLo15,1474,32,72,171,1192,7,171.3333333,207
2015NkNHi0904,2015NkSMH0302,1246,26,37,11,1145,27,43.16666667,29.5
2015NkNHi0904,2015KdMH1104,1453,20,49,40,1344,0,64.5,64.5
2015NkNHi0904,2015NkSML2703b,1484,24,52,52,1353,3,76.66666667,78
2015NkNHi0904,2015NkSLo3702,1314,25,58,47,1184,0,77,76
2015NkNHi0904,2015APRMd20,1377,13,55,165,1138,6,146.1666667,192.5
2015NkNHi0904,2015NkNLo2805,1359,27,40,71,1214,7,85.33333333,91
2015NkNHi0904,2015NkNLo2103b,1356,22,50,73,1204,7,88.33333333,98
2015NkNHi0904,2015NkSHi1502,1320,25,41,12,1220,22,45.16666667,32.5
2015NkNHi0904,2015NkNMH1001,1498,28,53,19,1369,29,57.83333333,45.5
2015NkNHi0904,2015SSML06,1577,20,79,167,1306,5,164.1666667,206.5
2015NkNHi0904,2015SSLo09,1334,16,48,140,1126,4,128,164
2015NkNHi0904,2015NkNLo0302,1356,29,51,73,1196,7,93.5,98.5
2015NkNHi0904,2015KobHi01,1235,17,60,148,1004,6,140,178
2015NkNHi0904,2015NkNHi1205,2370,49,105,49,2127,40,117.8333333,101.5
2015NkNHi0904,2015NkNMH0202,1490,35,43,13,1371,28,53.5,34.5
2015NkNHi0904,2015SSMH22,1757,36,83,176,1456,6,182.8333333,217.5
2015NkNHi0904,2012HBMd02,1379,22,53,97,1206,1,105.8333333,123.5
2015NkNHi0904,2015NkSMH1203,1247,25,40,8,1146,28,42,28
2015NkNHi0904,2015APRMd09,1366,18,52,166,1124,6,148.6666667,192
2015NkNHi0904,2015-NkS-MH-20-5,1237,23,38,8,1141,27,39.66666667,27
2015NkNHi0904,2015APKHi23,790,11,35,108,632,4,96.83333333,125.5
2015NkNHi0904,2015NkSML1301b,1477,25,42,52,1358,0,72.33333333,73
2015NkNHi0904,2015NkNML2105,1424,22,40,13,1322,27,43.33333333,33
2015NkNHi0904,2015SPHi17,1450,28,61,171,1184,6,163.1666667,201.5
2015NkNHi0904,2015NkSML3001b,1487,25,44,52,1365,1,73.33333333,74
2015NkNHi0904,2015SSHi13,1372,17,47,143,1159,6,130.1666667,166.5
2015NkNHi0904,2015SPMd03,1437,24,56,169,1182,6,156.6666667,197
2015NkNHi0904,2015APKHi08,788,9,44,106,625,4,98.66666667,128
2015NkNHi0904,2012HBMd01,1369,29,62,89,1188,1,109.6666667,120
2015NkNHi0904,2015KdMH2204,1464,18,40,40,1366,0,58.66666667,60
2015NkNHi0904,2015SSHi19,1379,25,43,156,1150,5,142.1666667,177.5
2015NkNHi0904,2015PhoMH21,1129,17,43,123,941,5,114.8333333,144.5
2015NkNHi0904,2015PhoMH20,1119,16,44,125,929,5,116,147
2015NkNHi0904,2015NkSLo3802b,1331,22,38,50,1220,1,67,69
2015NkNHi0904,2015SPMd23,1449,24,59,168,1192,6,157.5,197.5
2015NkNHi0904,2015NkNML1402,1424,24,39,10,1324,27,42.16666667,29.5
2015NkNHi0904,2012HBLo01,1253,13,44,86,1108,2,88,108
2015NkNHi0904,2012HBLo02,1260,12,64,94,1088,2,102.6666667,126
2015NkNHi0904,2015NkNHi2403,2370,48,130,54,2101,37,133,119
2015NkNHi0904,2015KobHi14,1240,20,46,147,1021,6,134.3333333,170
2015NkNHi0904,2015SSLo02,1315,18,46,148,1099,4,133.6666667,171
2014NkSML2605,2015NkNMH1801b,1385,39,29,42,1271,4,68.5,56.5
2014NkSML2605,2015NkSHi2201b,1393,37,55,26,1273,2,69.5,53.5
2014NkSML2605,2015SPLo15,1509,39,81,166,1223,0,177.1666667,206.5
2014NkSML2605,2015NkSLo4001,1280,32,29,6,1203,10,39.83333333,20.5
2014NkSML2605,2015NkSHi0705c,1382,28,53,36,1265,0,69.16666667,62.5
2014NkSML2605,2015KdHi0703,1409,39,25,7,1327,11,43.16666667,19.5
2014NkSML2605,2015SPHi04,1391,37,60,153,1141,0,156.6666667,183
2014NkSML2605,2015NkNML0902b,1435,34,48,41,1310,2,74,65
2014NkSML2605,2015KdLo1501b,1478,42,44,11,1371,10,57.33333333,33
2014NkSML2605,2015SPLo16,1525,42,82,169,1232,0,181.6666667,210
2014NkSML2605,2015KdML0905,1333,39,48,8,1226,12,55.33333333,32
2014NkSML2605,2015NkSMH0302,1198,22,34,47,1094,1,63,64
2014NkSML2605,2015KdMH1104,1476,33,66,4,1367,6,57.66666667,37
2014NkSML2605,2015KdML0801,1332,38,42,10,1231,11,53,31
2014NkSML2605,2015NkNMH0202,1371,40,31,42,1257,1,70.16666667,57.5
2014NkSML2605,2015NkSLo3702,1268,31,36,3,1189,9,40.66666667,21
2014NkSML2605,2014NkSML2901,2236,57,114,22,2021,22,109.6666667,79
2014NkSML2605,2015KdHi0302b,1409,32,37,3,1324,13,41.83333333,21.5
2014NkSML2605,2015APRMd20,1358,29,54,155,1119,1,149.6666667,182
2014NkSML2605,2015PhoMH21,1115,22,45,120,927,1,117.1666667,142.5
2014NkSML2605,2015NkNLo2805,1303,36,36,61,1170,0,82.66666667,79
2014NkSML2605,2015NkNLo2103b,1300,34,43,63,1160,0,86.16666667,84.5
2014NkSML2605,2015NkSHi1502,1390,35,43,37,1274,1,69.5,58.5
2014NkSML2605,2015NkNMH1001,1383,35,43,43,1258,4,73.5,64.5
2014NkSML2605,2015SSML06,1617,34,102,166,1314,1,184.3333333,217
2014NkSML2605,2015SSLo09,1385,36,46,136,1166,1,137.6666667,159
2014NkSML2605,2015NkNLo0302,1299,38,41,62,1158,0,87.16666667,82.5
2014NkSML2605,2015KobHi01,1277,32,41,146,1057,1,139.1666667,166.5
2014NkSML2605,2015NkNHi1205,1372,25,33,48,1266,0,65.16666667,64.5
2014NkSML2605,2015NkSML2703b,1404,41,32,5,1317,9,46.66666667,21
2014NkSML2605,2015SSMH22,1715,51,83,172,1406,3,190.1666667,213.5
2014NkSML2605,2012HBMd02,1408,28,61,77,1235,7,100.5,107.5
2014NkSML2605,2015NkNHi0904,1367,21,43,46,1257,0,66.16666667,67.5
2014NkSML2605,2015NkSMH1203,1200,21,40,45,1093,1,64,65
2014NkSML2605,2015KdLo2702c,1486,36,52,12,1376,10,58,38
2014NkSML2605,2015-NkS-MH-20-5,1197,23,26,48,1099,1,60.33333333,61
2014NkSML2605,2015KdLo2004d,1484,39,52,14,1369,10,61.33333333,40
2014NkSML2605,2015APKHi23,840,17,31,105,687,0,96.83333333,120.5
2014NkSML2605,2015NkSML1301b,1396,38,30,4,1315,9,43,19
2014NkSML2605,2014NkSML2605TGCGA,2236,64,107,26,2013,26,113.5,79.5
2014NkSML2605,2015NkNML2105,1443,41,48,48,1306,0,83.33333333,72
2014NkSML2605,2015SPHi17,1404,39,57,162,1146,0,162.5,190.5
2014NkSML2605,2015NkSML3001b,1408,37,24,4,1334,9,39.33333333,16
2014NkSML2605,2015SSLo02,1366,32,48,138,1147,1,137.3333333,162
2014NkSML2605,2015SPMd03,1429,38,74,163,1154,0,171,200
2014NkSML2605,2015APKHi08,835,8,48,104,675,0,98.66666667,128
2014NkSML2605,2012HBMd01,1396,34,59,64,1232,7,94.83333333,93.5
2014NkSML2605,2015KdMH2204,1480,38,42,6,1388,6,50.33333333,27
2014NkSML2605,2015SSHi19,1406,33,65,131,1177,0,141.8333333,163.5
2014NkSML2605,2015KdML2905,1334,40,44,8,1230,12,54,30
2014NkSML2605,2015PhoMH20,1107,21,37,123,925,1,114.5,141.5
2014NkSML2605,2015SSHi13,1398,26,67,123,1179,3,132.8333333,156.5
2014NkSML2605,2015NkSLo3802b,1279,26,32,8,1203,10,38.66666667,24
2014NkSML2605,2015SPMd23,1442,37,72,166,1166,1,171.3333333,202
2014NkSML2605,2015NkNML1402,1441,38,49,45,1309,0,79.83333333,69.5
2014NkSML2605,2012HBLo01,1197,15,43,57,1077,5,69.5,78.5
2014NkSML2605,2012HBLo02,1201,19,66,58,1053,5,84.33333333,91
2014NkSML2605,2015NkNHi2403,1372,25,36,43,1265,3,63.33333333,61
2014NkSML2605,2015KobHi14,1281,29,43,143,1064,2,136.1666667,164.5
2014NkSML2605,2015APRMd09,1344,31,60,155,1097,1,154,185
2014NkSML2605,2015KdHi0905,1409,39,45,8,1306,11,53.83333333,30.5
2014NkSML2605,2015KdMH07A04,1892,57,89,93,1651,2,144.5,137.5
2015PhoMH21,2012HBMd02,1133,20,46,142,903,22,131,165
2015PhoMH21,2015SSHi19,1156,28,48,85,936,59,99.33333333,109
2015PhoMH21,2015SPMd03,1224,28,65,105,962,64,121.1666667,137.5
2015PhoMH21,2015SPLo15,1226,33,66,112,944,71,129.6666667,145
2015PhoMH21,2012HBLo01,1020,13,41,113,839,14,104.5,133.5
2015PhoMH21,2015SPHi17,1299,31,71,106,1022,69,126.8333333,141.5
2015PhoMH21,2015APKHi23,813,18,34,63,654,44,71,80
2015PhoMH21,2015SPMd23,1233,27,65,105,975,61,120.5,137.5
2015PhoMH21,2015SPLo16,1244,32,57,121,968,66,130.5,149.5
2015PhoMH21,2015APRMd20,1273,23,52,110,1023,65,114.6666667,136
2015PhoMH21,2015SPHi04,1287,36,48,111,1026,66,122,135
2015PhoMH21,2012HBLo02,1022,17,48,112,831,14,110,136
2015PhoMH21,2015SSLo02,1181,27,50,90,957,57,103,115
2015PhoMH21,2015APRMd09,1273,23,62,108,1013,67,118.3333333,139
2015PhoMH21,2015SSHi13,1152,28,45,78,942,59,93.16666667,100.5
2015PhoMH21,2015SSMH22,1491,30,96,123,1171,71,150,171
2015PhoMH21,2015APKHi08,812,14,44,66,644,44,75.33333333,88
2015PhoMH21,2012HBMd01,1121,25,61,138,880,17,139.1666667,168.5
2015PhoMH21,2015SSLo09,1193,23,49,100,963,58,106.5,124.5
2015PhoMH21,2015SSML06,1455,29,61,106,1190,69,120.5,136.5
2015PhoMH20,2015PhoMH21,1984,55,118,59,1594,158,135,118
2015PhoMH20,2015SSHi19,1148,28,43,83,935,59,95.5,104.5
2015PhoMH20,2015SPMd03,1213,27,58,105,959,64,117,134
2015PhoMH20,2015SPLo15,1221,43,50,115,942,71,130.3333333,140
2015PhoMH20,2012HBLo01,1011,13,40,121,822,15,109.3333333,141
2015PhoMH20,2015SPHi17,1286,36,62,111,1013,64,129,142
2015PhoMH20,2015APKHi23,804,20,21,61,658,44,64.5,71.5
2015PhoMH20,2015SPMd23,1221,30,50,106,972,63,115.6666667,131
2015PhoMH20,2015SPLo16,1238,37,51,119,966,65,129.5,144.5
2015PhoMH20,2015APRMd20,1262,25,42,102,1025,68,105.6666667,123
2015PhoMH20,2015SPHi04,1274,39,43,121,1012,59,128.1666667,142.5
2015PhoMH20,2012HBLo02,1013,18,45,122,814,14,115.8333333,144.5
2015PhoMH20,2015SSLo02,1163,27,47,82,950,57,96.16666667,105.5
2015PhoMH20,2015APRMd09,1262,24,54,102,1010,72,111,129
2015PhoMH20,2012HBMd02,1125,24,36,144,900,21,130,162
2015PhoMH20,2015SSHi13,1144,25,46,76,938,59,90.33333333,99
2015PhoMH20,2015SSMH22,1477,43,59,119,1185,71,137.5,148.5
2015PhoMH20,2015APKHi08,803,14,35,62,648,44,68.16666667,79.5
2015PhoMH20,2012HBMd01,1114,27,55,136,879,17,136.1666667,163.5
2015PhoMH20,2015SSLo09,1175,21,50,93,956,55,101,118
2015PhoMH20,2015SSML06,1443,24,67,104,1179,69,118.8333333,137.5
2015NkNML1402,2015NkNMH1801b,1517,31,41,10,1407,28,47.83333333,30.5
2015NkNML1402,2015NkSHi2201b,1374,32,48,4,1280,10,48,28
2015NkNML1402,2015NkSLo4001,1336,28,36,40,1232,0,63.33333333,58
2015NkNML1402,2015NkSHi0705c,1359,27,46,5,1258,23,44.33333333,28
2015NkNML1402,2015SPHi04,1369,28,50,173,1113,5,159,198
2015NkNML1402,2015SPLo16,1458,40,60,177,1177,4,174.6666667,207
2015NkNML1402,2015SPLo15,1447,46,45,179,1173,4,172.5,201.5
2015NkNML1402,2015NkSMH0302,1286,36,27,4,1188,31,40.16666667,17.5
2015NkNML1402,2015NkSMH1203,1286,27,45,5,1180,29,43.83333333,27.5
2015NkNML1402,2015NkSML2703b,1375,31,35,42,1266,1,66.16666667,59.5
2015NkNML1402,2015NkSLo3702,1323,29,44,40,1210,0,68,62
2015NkNML1402,2015APRMd20,1377,25,51,162,1134,5,150.1666667,187.5
2015NkNML1402,2015NkNLo2805,1367,27,38,72,1226,4,85,91
2015NkNML1402,2015NkNLo2103b,1367,31,38,67,1227,4,84.33333333,86
2015NkNML1402,2015NkSHi1502,1368,32,38,3,1271,24,42.33333333,22
2015NkNML1402,2015NkNMH1001,1517,31,43,11,1399,33,49.5,32.5
2015NkNML1402,2015SSML06,1603,35,95,180,1289,4,190.8333333,227.5
2015NkNML1402,2015SSLo09,1353,28,55,152,1115,3,147.5,179.5
2015NkNML1402,2015NkNLo0302,1366,33,36,73,1220,4,88.66666667,91
2015NkNML1402,2015KobHi01,1278,33,38,147,1056,4,139,166
2015NkNML1402,2015NkNMH0202,1517,37,34,8,1408,30,47,25
2015NkNML1402,2015SSMH22,1721,52,70,182,1411,6,191,217
2015NkNML1402,2012HBMd02,1347,22,46,102,1177,0,105.6666667,125
2015NkNML1402,2015KdMH1104,1452,25,60,41,1326,0,74,71
2015NkNML1402,2015APRMd09,1365,24,63,169,1104,5,160.1666667,200.5
2015NkNML1402,2015-NkS-MH-20-5,1277,34,33,2,1177,31,40.5,18.5
2015NkNML1402,2015APKHi23,804,18,21,103,658,4,91.16666667,113.5
2015NkNML1402,2015NkSML1301b,1370,30,27,39,1273,1,59.5,52.5
2015NkNML1402,2015NkNML2105,2364,77,140,37,2064,46,146,107
2015NkNML1402,2015SPHi17,1373,28,53,174,1113,5,161.1666667,200.5
2015NkNML1402,2015NkSML3001b,1376,28,31,39,1275,3,60.16666667,54.5
2015NkNML1402,2015SSHi13,1391,27,51,146,1163,4,140.8333333,171.5
2015NkNML1402,2015SPMd03,1381,35,51,167,1122,6,160.1666667,192.5
2015NkNML1402,2015APKHi08,802,6,47,106,639,4,98.16666667,129.5
2015NkNML1402,2012HBMd01,1341,35,36,87,1182,1,99.33333333,105
2015NkNML1402,2015KdMH2204,1458,30,37,41,1350,0,65.83333333,59.5
2015NkNML1402,2015SSHi19,1395,29,56,142,1164,4,142,170
2015NkNML1402,2015PhoMH21,1121,22,52,129,914,4,126.6666667,155
2015NkNML1402,2015PhoMH20,1114,26,49,128,905,6,127.1666667,152.5
2015NkNML1402,2015NkSLo3802b,1335,23,42,50,1220,0,69.66666667,71
2015NkNML1402,2015SPMd23,1387,30,58,171,1122,6,163,200
2015NkNML1402,2012HBLo01,1272,20,42,89,1119,2,93.66666667,110
2015NkNML1402,2012HBLo02,1282,21,60,93,1107,1,106,123
2015NkNML1402,2015KobHi14,1282,26,38,143,1071,4,131.6666667,162
2015NkNML1402,2015SSLo02,1339,24,64,151,1097,3,148.6666667,183
2012HBLo01,2012HBLo02,4213,87,549,908,2534,135,937.8333333,1182.5
2012HBLo01,2012HBMd01,1333,29,36,27,1192,49,55.33333333,45
2012HBLo01,2012HBMd02,1333,15,56,37,1177,48,62.66666667,65
2012HBLo02,2012HBMd01,1355,32,52,24,1194,53,63.33333333,50
2012HBLo02,2012HBMd02,1355,23,62,41,1181,48,73.66666667,72
2015NkNHi2403,2015NkNMH1801b,1506,29,52,9,1387,29,51.33333333,35
2015NkNHi2403,2015NkSHi2201b,1334,21,50,12,1242,9,47,37
2015NkNHi2403,2015NkSLo4001,1336,19,42,46,1229,0,64.33333333,67
2015NkNHi2403,2015NkSHi0705c,1321,16,50,6,1227,22,39.66666667,31
2015NkNHi2403,2015SPHi04,1453,36,49,162,1200,6,156.5,186.5
2015NkNHi2403,2015NkNML0902b,1428,20,35,3,1341,29,32.83333333,20.5
2015NkNHi2403,2015SPLo16,1499,36,65,174,1218,6,172.5,206.5
2015NkNHi2403,2015SPLo15,1482,38,63,175,1200,6,173.5,206.5
2015NkNHi2403,2015NkSMH0302,1254,20,56,9,1142,27,47.33333333,37
2015NkNHi2403,2015NkSMH1203,1255,24,49,12,1143,27,48.5,36.5
2015NkNHi2403,2015NkSML2703b,1493,34,38,52,1369,0,76.33333333,71
2015NkNHi2403,2015NkSLo3702,1318,26,54,46,1191,1,75,73
2015NkNHi2403,2015APRMd20,1379,18,58,165,1133,5,151,194
2015NkNHi2403,2015NkNLo2805,1370,27,36,63,1234,10,78,81
2015NkNHi2403,2015NkNLo2103b,1366,24,42,65,1226,9,80.33333333,86
2015NkNHi2403,2015NkSHi1502,1331,19,44,11,1235,22,42,33
2015NkNHi2403,2015NkNMH1001,1505,35,39,13,1389,29,51.5,32.5
2015NkNHi2403,2015SSML06,1589,22,83,169,1310,5,168.8333333,210.5
2015NkNHi2403,2015SSLo09,1343,22,46,143,1128,4,133,166
2015NkNHi2403,2015NkNLo0302,1362,32,41,66,1213,10,85.83333333,86.5
2015NkNHi2403,2015KobHi01,1244,21,47,156,1015,5,141.5,179.5
2015NkNHi2403,2015NkNMH0202,1496,39,35,7,1386,29,48.16666667,24.5
2015NkNHi2403,2015SSMH22,1770,43,82,177,1464,4,187.6666667,218
2015NkNHi2403,2012HBMd02,1388,24,45,104,1214,1,107.8333333,126.5
2015NkNHi2403,2015KdMH1104,1459,18,60,41,1340,0,69.33333333,71
2015NkNHi2403,2015APRMd09,1367,22,57,168,1115,5,155.1666667,196.5
2015NkNHi2403,2015-NkS-MH-20-5,1245,23,45,8,1142,27,43.16666667,30.5
2015NkNHi2403,2015APKHi23,794,13,36,104,630,11,96,122
2015NkNHi2403,2015NkSML1301b,1485,29,40,46,1370,0,70,66
2015NkNHi2403,2015NkNML2105,1428,24,34,10,1333,27,39.66666667,27
2015NkNHi2403,2015SPHi17,1462,34,57,172,1193,6,165.8333333,200.5
2015NkNHi2403,2015NkSML3001b,1496,32,36,44,1384,0,68.66666667,62
2015NkNHi2403,2015SSHi13,1379,23,44,146,1161,5,134.6666667,168
2015NkNHi2403,2015SPMd03,1445,23,61,169,1186,6,158.5,199.5
2015NkNHi2403,2015APKHi08,790,5,57,113,611,4,107.1666667,141.5
2015NkNHi2403,2012HBMd01,1374,28,60,96,1189,1,112.6666667,126
2015NkNHi2403,2015KdMH2204,1470,21,41,41,1367,0,61.83333333,61.5
2015NkNHi2403,2015SSHi19,1386,28,46,150,1151,11,141.6666667,173
2015NkNHi2403,2015PhoMH21,1136,18,47,123,943,5,117.5,146.5
2015NkNHi2403,2015PhoMH20,1126,22,38,125,936,5,117,144
2015NkNHi2403,2015NkSLo3802b,1335,21,38,51,1225,0,67,70
2015NkNHi2403,2015SPMd23,1457,28,54,168,1201,6,157.6666667,195
2015NkNHi2403,2015NkNML1402,1428,22,41,7,1331,27,39.83333333,27.5
2015NkNHi2403,2012HBLo01,1260,12,46,91,1110,1,91.66666667,114
2015NkNHi2403,2012HBLo02,1267,13,62,99,1092,1,105.6666667,130
2015NkNHi2403,2015KobHi14,1249,20,41,153,1030,5,135.8333333,173.5
2015NkNHi2403,2015SSLo02,1323,23,46,147,1103,4,136.3333333,170
2015KobHi14,2015SPHi04,1472,46,67,102,1170,87,132.1666667,135.5
2015KobHi14,2015SPLo16,1449,34,59,109,1154,93,124.8333333,138.5
2015KobHi14,2015SPLo15,1440,42,48,107,1149,94,123.3333333,131
2015KobHi14,2015APRMd20,1421,30,51,68,1165,107,90.83333333,93.5
2015KobHi14,2015SSML06,1594,33,74,104,1290,93,128.3333333,141
2015KobHi14,2015SSLo09,1382,42,52,103,1109,76,122.6666667,129
2015KobHi14,2015APRMd09,1402,33,62,65,1132,110,96.33333333,96
2015KobHi14,2015SSMH22,1750,57,79,132,1383,99,165.5,171.5
2015KobHi14,2015APKHi23,918,28,29,45,749,67,63.16666667,59.5
2015KobHi14,2015SPHi17,1494,49,69,109,1179,88,139.8333333,143.5
2015KobHi14,2015SSLo02,1368,48,55,96,1092,77,123.5,123.5
2015KobHi14,2015SPMd03,1432,39,62,106,1140,85,127.6666667,137
2015KobHi14,2015APKHi08,913,20,46,51,729,67,70.33333333,74
2015KobHi14,2012HBMd01,1335,33,68,143,1068,23,151.3333333,177
2015KobHi14,2012HBMd02,1347,25,67,163,1067,25,158.8333333,196.5
2015KobHi14,2015SSHi19,1415,32,51,92,1156,84,108.1666667,117.5
2015KobHi14,2015PhoMH21,1175,26,56,89,937,67,104.6666667,117
2015KobHi14,2015PhoMH20,1175,27,47,92,942,67,102.8333333,115.5
2015KobHi14,2015SPMd23,1440,40,63,111,1140,86,132.1666667,142.5
2015KobHi14,2012HBLo01,1217,21,55,117,1002,22,119.5,144.5
2015KobHi14,2012HBLo02,1230,26,67,115,1000,22,127.5,148.5
2015KobHi14,2015SSHi13,1412,27,51,84,1165,85,99.5,109.5
2015KdHi0905,2015NkSHi2201b,1379,36,72,35,1236,0,83.33333333,71
2015KdHi0905,2015NkNMH1801b,1349,34,46,41,1226,2,73,64
2015KdHi0905,2015SPLo15,1512,45,86,190,1190,1,199.6666667,233
2015KdHi0905,2015NkSLo4001,1276,34,33,10,1190,9,45.83333333,26.5
2015KdHi0905,2015NkSHi0705c,1363,30,58,36,1239,0,73,65
2015KdHi0905,2015SPHi04,1419,39,48,168,1163,1,162,192
2015KdHi0905,2015NkNML0902b,1363,30,50,47,1235,1,76.33333333,72
2015KdHi0905,2015KdLo1501b,1449,54,43,9,1333,10,63.5,30.5
2015KdHi0905,2015SPLo16,1522,49,80,183,1209,1,194.6666667,223
2015KdHi0905,2015KdML0905,1272,52,35,15,1159,11,62.16666667,32.5
2015KdHi0905,2015NkSMH0302,1241,30,39,52,1119,1,74.16666667,71.5
2015KdHi0905,2015KdMH1104,1438,43,56,19,1313,7,69.33333333,47
2015KdHi0905,2015KdML0801,1267,39,54,6,1160,8,57,33
2015KdHi0905,2015NkNMH0202,1338,41,35,44,1218,0,74.16666667,61.5
2015KdHi0905,2015NkSLo3702,1264,32,40,13,1172,7,50,33
2015KdHi0905,2015APRMd20,1350,31,71,158,1087,3,161.5,193.5
2015KdHi0905,2015PhoMH21,1091,20,52,118,899,2,118,144
2015KdHi0905,2015NkNLo2805,1286,35,46,61,1143,1,87,84
2015KdHi0905,2015NkNLo2103b,1286,41,39,65,1140,1,90.16666667,84.5
2015KdHi0905,2015NkSHi1502,1371,44,54,43,1230,0,85,70
2015KdHi0905,2015NkNMH1001,1347,33,42,45,1226,1,73,66
2015KdHi0905,2015SSML06,1601,19,90,186,1304,2,181.6666667,231
2015KdHi0905,2015SSLo09,1344,30,65,151,1097,1,153.1666667,183.5
2015KdHi0905,2015NkNLo0302,1279,42,42,61,1134,0,89.66666667,82
2015KdHi0905,2015KobHi01,1233,29,49,147,1007,1,141.8333333,171.5
2015KdHi0905,2015NkNHi1205,1407,25,37,43,1301,1,63.83333333,61.5
2015KdHi0905,2015NkSML2703b,1407,46,32,16,1304,9,57.33333333,32
2015KdHi0905,2015SSMH22,1674,44,91,191,1347,1,202.1666667,236.5
2015KdHi0905,2012HBMd02,1402,38,57,70,1223,14,100.5,98.5
2015KdHi0905,2015NkNHi0904,1404,27,35,43,1299,0,64.16666667,60.5
2015KdHi0905,2015NkSMH1203,1244,26,47,50,1121,0,74.16666667,73.5
2015KdHi0905,2015KdLo2702c,1449,45,51,10,1333,10,62.16666667,35.5
2015KdHi0905,2015-NkS-MH-20-5,1235,27,41,49,1117,1,71.16666667,69.5
2015KdHi0905,2015KdLo2004d,1449,50,50,10,1329,10,65,35
2015KdHi0905,2015APKHi23,799,17,39,99,644,0,96.83333333,118.5
2015KdHi0905,2015NkSML1301b,1398,42,30,22,1295,9,57.66666667,37
2015KdHi0905,2015NkNML2105,1374,39,43,52,1239,1,82.16666667,73.5
2015KdHi0905,2015SPHi17,1425,42,46,168,1168,1,163,191
2015KdHi0905,2015NkSML3001b,1409,38,36,13,1313,9,52,31
2015KdHi0905,2015SSLo02,1326,36,63,140,1086,1,148.8333333,171.5
2015KdHi0905,2015SPMd03,1422,36,54,172,1159,1,165.6666667,199
2015KdHi0905,2015APKHi08,799,12,51,106,630,0,104.1666667,131.5
2015KdHi0905,2012HBMd01,1396,49,50,66,1218,13,101.6666667,91
2015KdHi0905,2015KdMH2204,1444,41,38,14,1344,7,55.66666667,33
2015KdHi0905,2015SSHi19,1367,38,48,156,1124,1,153.3333333,180
2015KdHi0905,2015KdML2905,1272,44,42,6,1170,10,54.33333333,27
2015KdHi0905,2015PhoMH20,1086,26,38,120,900,2,116.3333333,139
2015KdHi0905,2015SSHi13,1358,31,51,154,1121,1,148.8333333,179.5
2015KdHi0905,2015NkSLo3802b,1276,31,34,19,1182,10,50.33333333,36
2015KdHi0905,2015SPMd23,1434,41,47,174,1169,3,166.8333333,197.5
2015KdHi0905,2015NkNML1402,1371,41,47,48,1234,1,82.83333333,71.5
2015KdHi0905,2012HBLo01,1184,19,44,55,1058,8,71.33333333,77
2015KdHi0905,2012HBLo02,1186,25,50,56,1047,8,79,81
2015KdHi0905,2015NkNHi2403,1407,28,42,44,1293,0,69,65
2015KdHi0905,2015KobHi14,1238,34,42,146,1012,4,141,167
